gene_name	qssm	qupm	rel_fc_126	rel_fc_127L	rel_fc_127H	rel_fc_128L	rel_fc_128H	rel_fc_129L	rel_fc_129H	rel_fc_130L	rel_fc_130H	rel_fc_131L
KNSTRN	2	1	0.0609429	0.0738703	0.116564	0.145406	0.280092	0.305491	0.390227	0.710084	0.904953	1
C9orf78	14	6	0.524107	0.660769	0.544056	0.587556	0.738183	0.689094	0.781353	0.79233	0.8984	1
NF1	6	5	0.0111503	0.0362647	0.0779787	0.0892011	0.131871	0.265198	0.636128	0.929402	0.950338	1
GUK1	4	2	0.00531464	0.00888231	0.00738015	0.00956662	0.0206567	0.0542931	0.557582	0.727831	0.915783	1
HAGH	3	2	0.0871327	0.175706	0.255006	0.383144	0.589398	0.692937	0.809432	0.899751	0.942179	1
KRT19	1	1	0	0.279901	0.235157	0.255836	0.275092	0.540244	0.847952	0.465353	0.82725	1
CSE1L	63	28	0.00800127	0.0234376	0.0445412	0.0537563	0.0838091	0.480458	0.925813	0.995943	0.988829	1
TAGLN2	38	13	0.0253598	0.0475552	0.115723	0.117697	0.258416	0.609201	0.993596	1.07612	1.0479	1
DDX27	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TSC2	5	5	0.030436	0.047808	0.0823469	0.0630117	0.142039	0.248079	0.5057	0.845182	0.932263	1
LSM5	4	2	0.215899	0.622604	0.745977	0.800071	1.10924	1.16824	1.35633	1.3195	1.2347	1
PPP4R1	3	3	0.00427944	0.0319946	0.109741	0.105508	0.168332	0.528741	0.69005	1.00171	1.05174	1
PNISR	2	2	0.602703	0.708136	0.955644	1.1342	1.41687	1.12911	1.07173	1.03804	1.0454	1
THEM4	1	1	0	0.0774525	0.199971	0.399959	0.990256	0.832344	0.785086	0.768256	0.697247	1
TRAPPC9	1	1	0	0	0.0605565	0.0307304	0.2166	0.592457	0.973775	1.1908	1.17274	1
AK3	10	7	0.0115114	0.00949904	0.224172	0.703607	1.21122	1.21765	1.26065	0.930023	1.13218	1
MTHFR	11	6	0.0476011	0.0695488	0.0720088	0.0957278	0.339947	0.711835	0.910491	0.940475	0.96388	1
DPP7	9	4	0.22685	0.593275	0.655624	0.6896	0.760624	0.817079	0.922199	0.891863	0.912294	1
PPIE	9	6	0.0135518	0.0337943	0.134068	0.25626	0.38225	0.482619	0.679735	0.74936	0.951707	1
H2AFV|H2AFZ	3	1	0.0343278	0.0367788	0.0414854	0.0518337	0.059531	0.07743	0.185198	0.642724	0.821407	1
BRD2	2	2	0.0455124	0.119604	0.204135	0.187953	0.247388	0.39573	0.521058	0.871932	0.912889	1
CTSZ	2	1	0.110692	0.134619	0.202464	0.601769	0.834076	0.668593	1.02071	0.972754	0.925624	1
PARP12	1	1	0	0	0.00974418	0.0268064	0.0766642	0.129753	0.401698	0.830886	0.909327	1
ACTR3	26	11	0.0210078	0.136147	0.321595	0.536218	0.812332	0.958392	1.05589	1.11755	1.0553	1
NHEJ1	1	1	0	0	0.0789356	0.102464	0.320071	0.576088	0.771993	0.799295	0.62522	1
IARS2	30	19	0.0114046	0.0284678	0.519338	0.964634	1.34534	1.25583	1.28304	0.956478	1.17192	1
COPS7B	3	3	0.0600749	0.0657603	0.107882	0.387421	0.887696	0.966649	1.00425	1.05209	1.01117	1
POTEF	1	1	0	0	0.12884	0.560073	0.670264	0.629903	0.909373	0.674477	1.15921	1
PDF	3	2	0.124277	0.445357	0.944763	1.28178	1.84811	1.74402	1.16498	0.787133	0.922624	1
APRT	14	6	0.675766	0.854555	0.925153	0.858251	0.980923	1.01689	1.0516	0.89719	0.995489	1
KCNAB2	1	1	0.112986	0.20597	0.240293	0.267602	0.331966	0.353062	0.681134	0.777671	0.290372	1
RCC1	11	5	0.0132834	0.0206345	0.0445928	0.0766312	0.135583	0.21766	0.550533	0.813818	0.849335	1
NEMF	3	3	0.00443624	0.0448403	0.0412023	0.0687369	0.176586	0.213581	0.36967	0.819376	0.98391	1
CA1	6	3	0.00650411	0.0276728	0.0357973	0.221244	0.687783	0.857653	1.0302	0.934401	0.996819	1
COG3	4	4	0.00421101	0.0143465	0.0297911	0.026101	0.0381493	0.078513	0.148073	0.600867	0.889064	1
HIC2	2	2	0.0159525	0.0490044	0.161393	0.156654	0.296711	0.393941	0.523934	0.670036	0.775617	1
CDK5RAP3	1	1	0.00743058	0.00855053	0.0519303	0.0851074	0.085701	0.250104	0.556197	0.69928	0.986859	1
WWC2	1	1	0	0.0239563	0.0527729	0.13281	0.106523	0.219376	0.328374	0.402482	0.713203	1
SKIV2L2	33	17	0.0227608	0.0543292	0.0971823	0.149441	0.457176	2.25863	3.13333	2.48336	1.17928	1
GNPNAT1	2	2	0.0216669	0.0759762	0.192938	0.401843	0.529225	0.61825	0.901554	0.778889	0.987367	1
FAM120B	4	3	0.00350425	0.0122567	0.0317818	0.0527135	0.0662414	0.100826	0.424525	0.917334	0.954906	1
ATF2|NA|ATF7	2	2	0.183312	0.233143	0.274875	0.423811	0.839601	1.08809	1.04145	1.13046	1.2216	1
ZER1	1	1	0.0145529	0.0964622	0.140218	0.10108	0.514427	0.797877	0.825013	0.72124	0.911217	1
RBBP7	5	3	0.0695814	0.115183	0.21215	0.336015	0.583338	0.828318	0.871495	0.79089	0.856426	1
STON2	2	2	0.012225	0.00775683	0.0521015	0.0461497	0.0407517	0.0655574	0.147624	0.409756	0.776491	1
SRF	2	2	0.0167435	0.0398773	0.0704043	0.0940799	0.267609	0.672715	0.865535	0.928144	0.83436	1
MAN2B1	7	4	0.561001	0.744485	0.797469	0.740828	0.856374	0.998866	1.05705	1.00624	0.971709	1
PMVK	3	2	0.00347081	0.0298824	0.0337018	0.0533821	0.0716564	0.131523	0.247938	0.632898	0.891119	1
PFDN6	13	6	0.31353	0.576176	0.799124	0.875765	0.921253	0.964202	1.04543	1.13489	1.05188	1
C11orf54	6	5	0.0320243	0.0741231	0.344297	0.516049	0.808406	0.901523	1.00252	1.0029	1.00213	1
DBR1	7	3	0.00932113	0.0315596	0.234821	0.379989	0.602041	0.717728	0.948076	0.952438	1.05687	1
RAD50	45	31	0.00461305	0.0220995	0.0314917	0.0452528	0.0967106	0.214155	0.538012	0.869603	0.939071	1
PMM1	4	4	0.0144261	0.0278528	0.118603	0.263994	0.70417	1.03374	0.967738	0.737042	0.809066	1
TTN	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
AP4B1	2	2	0.0120404	0.00495699	0.024896	0.0352424	0.0983919	0.226315	0.475359	0.699225	0.898147	1
UNC13D	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
OSBPL3	3	2	0.0484492	0.0867739	0.110537	0.158536	0.165734	0.252511	0.271544	0.549843	0.900112	1
SMARCAD1	7	5	0.00651491	0.0148215	0.0187563	0.0137551	0.0378778	0.120323	0.501019	0.899674	0.996537	1
STX3	2	1	0.0456018	0.162403	0.460158	0.705612	0.984691	1.18809	0.921773	1.02095	1.00496	1
CXorf56	4	3	0.0150951	0.030639	0.031612	0.0510218	0.158618	0.467902	0.733538	0.815301	0.899633	1
ATP11C	1	1	0	0	0.270158	0.339462	0.458154	0.921155	0.764458	1.10732	1.21569	1
HSPA14	7	5	0.00468575	0.0103107	0.0564195	0.0403712	0.0474618	0.0741058	0.231319	0.529803	0.824012	1
ZC3HC1	2	2	0	0	0.0398248	0.01698	0.0688749	0.0997674	0.411843	0.842177	0.980228	1
SOX2|CHFR	1	1	0.000835963	0.0426549	0.0687566	0.0350673	0.0615986	0.220095	0.58869	0.901774	1.02103	1
OSBPL2	1	1	0	0	0	0	0.113576	0.251334	0.245535	0.558113	0.857316	1
MKRN2	2	2	0.0174001	0.0348638	0.0721373	0.0277459	0.39812	0.339068	0.463347	0.820848	0.959604	1
LYPLA1	11	4	0.0261756	0.0467658	0.269207	0.580987	0.913316	0.990307	1.13113	0.958146	1.05508	1
GCAT	2	2	0	0.00628859	0.0101926	0.0573925	0.143976	0.337891	0.493622	0.532695	0.901003	1
NPM3	3	2	0.224785	0.369887	0.591305	0.603981	0.645468	0.712888	0.806398	0.931764	1.01105	1
HEBP2	2	1	0.0155515	0.0723669	0.107013	0.266495	0.590968	0.735762	0.943126	0.939895	0.870367	1
BABAM1	4	2	0	0.222571	0.364954	0.452213	0.579918	0.734486	0.743161	0.758	0.960839	1
CAPZA2	10	4	0.0144404	0.0440122	0.0869306	0.224444	0.568973	0.844623	0.998803	0.958458	0.96038	1
SOCS2	1	1	0.0676923	0.0619528	0.116601	0.373227	0.845017	0.705404	0.988998	0.885998	0.858068	1
SLK	22	13	0.00607735	0.00892153	0.0146688	0.0212355	0.0384809	0.286421	0.844325	0.929423	0.985258	1
NUCB1	7	6	0.741247	1.0654	0.612471	0.637019	0.749014	0.75857	1.0745	0.989548	0.923084	1
PRKDC	121	66	0.0240069	0.0536581	0.0858007	0.106341	0.198241	1.40041	1.93208	1.1992	1.04829	1
AKT2	11	9	0.0027449	0.0214092	0.0831578	0.0604711	0.130767	0.367609	0.705479	0.823429	0.901794	1
CHEK2	8	5	0.00916524	0.0292425	0.0482133	0.0803134	0.202661	0.504998	0.850209	0.87827	0.976666	1
PAK4	5	4	0.0186491	0.0226563	0.0896026	0.099484	0.192384	0.469447	0.791881	0.887078	0.961741	1
SPTB	1	1	0	0	0	0.0239451	0.0914318	0.309327	0.444357	0.713597	0.763609	1
ACTL6A	6	3	0.0117091	0.0265232	0.0906997	0.107758	0.262565	0.622342	0.858686	1.05235	1.13291	1
YAP1	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
KRT15	1	1	0.112559	0.116473	0.914391	0.239574	0.520945	4.66187	4.79098	1.08188	1	1
KRT10	9	7	0.587273	0.109493	9.36904	0.647593	0.68896	0.96628	1.10913	0.618468	1.03209	1
KRT5	1	1	0.572048	0.166763	5.55039	0.107542	0.486367	1.17872	0.766872	0.625919	0.919772	1
RBM26	7	5	0.0147519	0.0288152	0.0574317	0.0592167	0.0825997	0.124888	0.307577	0.805507	0.885236	1
AASDH	2	2	0.00737736	0.0259927	0.100542	0.082329	0.207494	0.389623	0.710703	0.872335	0.926613	1
DENND4C	4	4	0.0384918	0.0605489	0.145739	0.110938	0.166025	0.300162	0.472274	0.711785	0.860033	1
SMARCA2	2	2	0	0.00761246	0.0480397	0.0597853	0.0717958	0.139403	0.225089	0.924323	1.14917	1
PTBP2	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
RB1CC1	3	3	0	0.0181081	0.0686447	0.0743369	0.198682	0.394895	0.611688	0.771786	0.893117	1
VWA9	3	2	0.0147863	0.0305909	0.0822179	0.0671138	0.2059	0.476136	0.819331	0.900795	0.912162	1
MYH10	60	34	0.00693332	0.022254	0.0378189	0.0642954	0.266675	0.58959	0.809138	1.01711	0.999545	1
KIF2A	12	6	0.0066921	0.0301646	0.0574071	0.0525045	0.0803737	0.216822	0.729175	0.881674	1.00627	1
KATNA1	3	2	0.00390587	0.0203351	0.0372695	0.089971	0.179198	0.387196	0.793417	0.81524	0.956435	1
MED24	4	3	0.0276389	0.0165715	0.00800001	0.20521	0.697369	0.881749	0.854925	0.933728	1.0602	1
AP5B1	1	1	0	0	0	0.088518	0.18266	0.638882	0.504972	0.969167	0.648196	1
RDH13	1	1	0.134969	0.319771	0.293798	0.397142	0.578872	1.01998	0.906037	0.945401	1.12091	1
PDIA6	17	9	0.0153297	0.0416508	0.0799376	0.551135	1.14825	1.08886	1.07147	0.96964	0.9441	1
NCF4	1	1	0	0	0	0	0	0	0	0.385323	0.568912	1
WDR26	4	3	0.028095	0.0571604	0.113138	0.118434	0.485264	0.959448	0.859286	0.98311	1.10076	1
TRMT12	2	2	0	0	0	0.0377831	0.0442934	0.138087	0.0800752	0.380421	0.826765	1
FMNL3	1	1	0	0	0	0.060496	0	0	0.381861	0.916523	0.980585	1
URGCP	3	3	0.0084368	0.0209334	0.0471942	0.0623547	0.137299	0.27604	0.61657	0.949275	0.970457	1
C10orf88	1	1	0	0.0793484	0.128742	0.136594	0.348807	0.51886	0.934604	0.996191	1.04323	1
DCAF15	2	2	0	0.0117964	0.0213546	0.052633	0.341925	0.614153	0.797051	0.856338	0.896184	1
MBTD1	1	1	0.0418041	0.0846341	0.120308	0.166233	0.221378	0.222946	0.336574	0.698567	0.81485	1
CENPH	4	3	0	0.0110877	0.0232731	0.0927372	0.0630139	0.107323	0.234331	0.520155	0.772152	1
HTATIP2	2	2	0.00377905	0.00629145	0.0546964	0.0610541	0.0953941	0.208865	0.928156	1.51562	1.27629	1
RASA1	6	4	0.00571492	0.0234788	0.016887	0.0347896	0.0537865	0.111423	0.571275	0.84681	0.944015	1
HEATR5A	2	2	0.0216937	0.0171736	0.11415	0.0853337	0.196799	0.353971	0.954681	1.1817	1.14297	1
HAUS1	3	3	0	0.0244114	0.0520318	0.0657149	0.118032	0.224903	0.371164	0.776385	0.852168	1
FAF2	1	1	0.0531239	0.0657665	0.183112	0.255852	0.203535	0.441243	0.586621	0.72043	0.976976	1
RNF34	1	1	0.0433395	0	0.0184133	0.204459	0.25935	0.411975	0.62319	0.791092	0.903991	1
BZW2	14	8	0.00790913	0.0288619	0.039161	0.047074	0.0932839	0.44053	0.834341	0.771033	0.882415	1
STK24	3	3	0.0304187	0.0314482	0.0996594	0.0830223	0.394425	0.804644	0.877439	0.877134	0.975341	1
CNOT11	3	3	0.0427992	0.0574557	0.0698514	0.104743	0.15838	0.478903	0.625172	0.822453	0.790035	1
TUBE1	1	1	0	0.0635304	0.70293	1.26255	1.33523	1.03669	1.17372	1.05667	1.0401	1
MARK3	1	1	0.00628625	0.0145134	0.00596926	0.00556822	0.0871221	0.246897	0.387036	0.531291	0.78289	1
RCHY1	1	1	0	0.102851	0.104573	0.467503	0.72301	0.87422	1.04198	0.979269	0.958583	1
CCDC104	3	2	0.0246007	0.0736503	0.0454168	0.0830467	0.158317	0.390014	0.650569	0.825134	1.00444	1
CDT1	1	1	0.0139424	0.0365066	0.0379345	0.0819372	0.131494	0.135031	0.225742	0.336871	0.582305	1
MED8	1	1	0.10462	0.126941	0.113865	0.177367	0.164612	0.37832	0.514954	0.847181	0.835992	1
ATF7IP	2	2	0.0462559	0.102738	0.0574185	0.105145	0.0970337	0.156834	0.320506	0.82688	0.992607	1
ATE1	9	7	0.0197039	0.0429905	0.0852098	0.141153	0.468412	1.06349	0.97814	0.906054	0.86614	1
PSMB10	3	2	0.0436672	0.0960763	0.0846458	0.0981004	0.22326	0.472625	0.808881	0.935712	0.938689	1
EXOSC6	9	4	0.0337717	0.543326	1.80125	2.19957	3.06249	2.83431	2.13995	1.49006	0.903585	1
PFAS	27	14	0.0146977	0.0434983	0.0573654	0.0914745	0.123782	0.219886	0.509499	0.896025	1.00575	1
KIF3B	2	2	0	0	0.0142748	0.0307452	0.0305786	0.129934	0.57119	0.956473	1.07403	1
AKAP1	1	1	0	0.017641	0	0.0683698	0.0495979	1.32846	0.275211	0.391097	0.673475	1
OSBPL11	1	1	0	0	0.0420959	0	0.0259071	0.0323755	0.226744	0.699732	1.00345	1
PHKA2	1	1	0.0046336	0.040823	0.0352611	0.0783439	0.137118	0.422158	0.731241	0.992181	0.860938	1
SEC31A	23	13	0.0120799	0.0242682	0.0271076	0.036706	0.0636542	0.143732	0.501786	0.795615	0.879481	1
AP2A2	13	7	0.0123138	0.0269676	0.0860184	0.0963422	0.375512	0.750667	0.869303	0.904672	0.924219	1
HUS1	2	1	0	0	0.0699591	0.192436	0.695879	0.738375	1.06689	0.789445	0.785147	1
LAP3	29	10	0.0922993	0.308122	0.625943	0.778571	0.943382	1.05626	1.12389	1.06904	1.05819	1
RABGGTB	8	3	0.00671385	0.0244286	0.0392789	0.0385642	0.34679	0.64076	0.892543	0.833827	0.912061	1
CEP63	1	1	0	0.113375	0.0505138	0	0	1.17836	0.809761	0	6.54874	1
CHCHD10	1	1	0.13839	0.565363	0.720032	0.981433	1.26004	1.04276	0.952326	1.17134	1.18119	1
TBC1D15	7	6	0.00618684	0.013581	0.0332873	0.0384132	0.0768582	0.157735	0.548295	0.771587	0.861952	1
HSPA4L	18	10	0.0201239	0.048779	0.107955	0.110884	0.210157	0.502105	0.96703	0.995216	0.956887	1
PTBP3	1	1	0	0.0910692	0.0864817	0.115934	0.175082	0.266407	0.325907	0.549514	0.757195	1
CCBL2	18	9	0.533449	0.947533	0.953164	0.983284	1.16202	1.10305	1.17715	1.03308	1.03326	1
ZNF768	1	1	0.0146398	0.087824	0.10368	0.212057	0.391935	0.594764	0.826341	0.989041	1.04268	1
RFC4	17	11	0.0094565	0.0151911	0.0980857	0.0475648	0.137342	0.496074	0.985589	1.11326	1.07059	1
TSC22D4	2	2	0.0883001	0.0797045	0.133205	0.218306	0.475468	0.659887	0.80395	0.963576	0.94696	1
TAF4	1	1	0	0.00811381	0.015927	0.0907704	0.0870153	0.482501	0.800935	1.12427	0.833869	1
SUPT5H	18	11	0.00699512	0.027224	0.0750689	0.0755031	0.132785	0.422685	0.859682	1.00794	0.993808	1
TPI1	77	13	0.027489	0.291308	0.556955	0.65056	0.804418	0.858892	0.934305	0.964129	0.980694	1
SEP15	3	3	0.03772	0.0716014	0.0987397	0.0859089	0.311263	0.777546	1.1236	1.18609	1.09593	1
MAPK1	22	9	0.020009	0.0502665	0.15927	0.314505	0.535609	0.804827	0.945181	0.854476	0.924678	1
TTC9C	4	3	0	0.000208464	0.00139787	0.00316138	0.0363418	0.245605	0.723613	1.01396	0.993127	1
UBQLN2	6	3	0.0777361	0.155787	0.273714	0.409035	0.571298	0.705752	0.876763	0.991414	1.03693	1
SEPT9	31	18	0.00949501	0.0274644	0.0467623	0.227508	0.827424	0.994668	1.07279	1.10699	1.0156	1
TBK1	8	8	0.0171243	0.0160106	0.0471003	0.0472719	0.0449517	0.0712189	0.298648	0.676612	0.875429	1
CHORDC1	24	10	0.0102843	0.0190404	0.0423288	0.0686272	0.255947	0.725108	0.909503	0.895495	0.961629	1
HOXB9	1	1	0	0	0	0.0223152	0.110735	0.222865	0.284627	0.525612	0.806635	1
HOXC4|HOXB4	1	1	0.0184638	0.0208118	0.00954894	0.0656927	0.108873	0.169375	0.384233	0.900251	0.912042	1
NIT1	14	7	0.314979	0.575896	0.65282	0.69944	0.799561	0.841497	0.891326	0.949711	1.10793	1
MRPL39	2	2	0.0435495	0.548861	0.137478	0.207934	0.610189	1.69039	1.67696	1.12424	1.15723	1
TUBA1C	13	1	0.00975744	0.0190866	0.143233	0.278207	0.525841	0.625223	0.839729	0.896773	0.898543	1
MLLT4	3	3	0.00683667	0.0403007	0.0402262	0.0696916	0.129075	0.418986	0.734769	0.956928	1.02228	1
HEATR5B	4	4	0	0.0242587	0.0513128	0.103475	0.168236	0.519432	0.84094	1.0542	1.04522	1
COG6	1	1	0	0.00057906	0.0165821	0.0161631	0.00166471	0.0242179	0.101046	0.492752	0.809167	1
CARHSP1	3	2	0.053185	0.0687109	0.102117	0.223854	0.635758	0.845656	0.955615	1.00781	1.07351	1
PPP2R2D	1	1	0.011664	0.000646577	0.0577628	0.0554175	0.806267	0.976418	1.10003	1.13231	1.49177	1
UBE3D	2	2	0.0103595	0.0279736	0.0423556	0.152703	0.358548	0.627725	0.843785	0.896418	0.934538	1
C21orf59|NA	3	2	0.00233289	0.00737918	0.0129914	0.0308512	0.0387295	0.0582985	0.0883065	0.486146	0.837558	1
CTSB	10	5	0.0234274	0.0421058	0.136839	0.345901	0.791762	0.907175	1.0338	0.94873	1.0445	1
ERO1LB	2	1	0	0	0	0.112757	0.273667	0.296804	0.563676	0.989172	1.02954	1
RBM33	6	4	0.0549402	0.129533	0.147168	0.217015	0.344702	0.449441	0.535602	0.894733	0.955774	1
DTNBP1	2	1	0	0.0271176	0.14034	0.249199	0.659913	0.850812	0.891426	0.952375	0.972195	1
TIMM8A	3	2	0.13863	0.699745	0.959627	1.0942	1.37033	1.27482	1.23434	1.01779	0.998525	1
GLRX5	2	2	0	0.0488071	0.375451	0.515175	0.808217	1.18015	1.16191	0.750285	1.14794	1
KLHDC4	2	2	0	0.0208064	0.00949035	0.185002	0.374021	0.518394	0.748435	0.714002	0.726331	1
IGBP1	5	3	0.00319253	0.0240068	0.0595212	0.0881047	0.177033	0.521907	0.871658	0.891013	1.11549	1
F11R	3	3	0.0805073	0.294234	0.290519	0.442501	0.540781	0.995936	0.650273	0.970941	1.05925	1
CEP250	2	2	0	0.0887047	0.105359	0.113513	0.272698	0.399332	0.565946	0.608997	0.876585	1
RAD54B	1	1	0.0578743	0.148034	0.164843	0.164153	0.220628	0.20866	0.138687	0.376639	0.709078	1
MECR	6	4	0.00708918	0.0270949	0.0708396	0.219792	0.863259	0.985228	1.19574	1.08952	1.20258	1
NFATC3	3	3	0.00194094	0	0.0285855	0.010214	0.0227977	0.0851554	0.322397	0.720452	0.841959	1
TAF10	2	1	0.0861814	0.143957	0.242906	0.435369	0.887055	0.924076	0.779675	1.18075	1.13874	1
MTIF2	2	2	0.00135594	0.0141728	0.013764	0.0185102	0.0576084	0.0518513	0.101973	0.275057	0.84529	1
LYRM5	1	1	0.0245408	0.135421	0.372747	0.745315	0.706128	0.702403	1.21275	1.01147	1.55845	1
ARHGDIB	16	10	0.00853829	0.0111661	0.0475014	0.087402	0.427325	0.758151	1.00344	0.894585	1.00564	1
MAP2K3|MAP2K6	3	3	0.0129223	0.0243287	0.0273117	0.0259789	0.033571	0.0902917	0.622738	0.81914	0.959137	1
SIAE	1	1	0.222144	0.623209	0.785145	0.919395	0.712354	0.739266	0.596909	0.78004	0.811858	1
DUSP27	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
STRN	12	8	0.0140921	0.0288347	0.0520153	0.142342	0.599841	0.964718	0.969204	1.05808	1.33698	1
NARS	1	1	0.00773868	0.0197052	0.325714	0.661987	0.918827	1.17973	0.918418	0.707581	0.789406	1
DUSP14	1	1	0	0.0788367	0.315108	0.268374	0.341524	0.718691	0.836548	1.0896	0.872186	1
FAM206A	1	1	0.00796888	0.0646618	0.0770658	0.173638	0.215749	0.258223	0.5098	0.702803	0.815952	1
STXBP1	1	1	0.0174761	0.057036	0.0588288	0.064583	0.114355	0.212663	0.398755	0.750803	0.826018	1
CHD1L	3	3	0.000797155	0.00414925	0.00553322	0.00839994	0.0158572	0.0216428	0.0417152	0.419144	0.817952	1
RRAS2	1	1	0	0.129764	0.686327	0.80068	1.11999	1.25469	0.865406	0.732804	0.67002	1
RBM4|RBM4B	1	1	0.0185697	0.0532102	0.0688445	0.126176	0.16644	0.373058	0.692351	0.788384	1.00006	1
FAM129B	19	10	0.0238585	0.0469804	0.0835742	0.0806037	0.357364	0.795198	0.94798	0.943191	0.95239	1
ANKFY1	7	5	0.00340098	0.0148485	0.0232081	0.0212305	0.0252128	0.0626965	0.13779	0.789024	0.9705	1
RERE	1	1	0.0215626	0.0356504	0.0592959	0.0857698	0.0755675	0.101608	0.207762	0.665276	0.926371	1
SUCLA2	10	8	0.00506955	0.0213417	0.0328755	0.0385461	0.0737621	0.312005	1.13077	1.07358	1.28251	1
RAB27A	4	2	0.000939128	0.0281787	0.163006	0.316778	0.52579	0.734768	0.811761	0.793979	0.880412	1
RAB13	8	5	0.00745876	0.0313722	0.0650498	0.135086	0.502675	0.736198	0.893748	0.912548	1.00249	1
RAB9A	1	1	0	0.139863	0.178572	0.20465	0.429099	0.689227	0.832959	0.81246	1.00628	1
WDR34	1	1	0.0316401	0.100255	0.194572	0.29694	0.303795	0.538444	0.563906	0.957433	0.963233	1
PLCB2	5	4	0.0273313	0.0491418	0.045908	0.0838061	0.104845	0.156411	0.413777	0.826896	0.97863	1
SH3BP1	10	5	0.00601844	0.0369306	0.0468535	0.069127	0.41836	0.731476	0.84415	0.926071	0.951575	1
NUDT19	2	2	0	0.0469135	0.0851769	0.244661	0.702259	1.01303	1.06114	1.0105	1.05127	1
PAICS	65	19	0.624524	0.766414	0.837125	0.968825	1.01134	1.05146	1.05218	1.04891	0.964818	1
CTBS	1	1	0	0	0.281	0.893648	1.08021	1.0408	1.14231	1.13333	1.10772	1
PPM1B	12	5	0.00905457	0.0252397	0.0257816	0.0401673	0.147669	0.825045	1.01673	0.934022	0.964683	1
MIS12	2	2	0	0.00850365	0.0203068	0.0555503	0.137538	0.388683	0.910024	0.680909	0.685988	1
YWHAQ	15	6	0.00760858	0.0154842	0.0343731	0.0569549	0.390882	0.738773	1.0776	1.22392	1.14618	1
EBF2	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
THOC3	4	3	0.0692033	0.0929412	0.148758	0.19265	0.45606	0.667847	0.694694	0.679476	0.855139	1
TOR4A	2	2	0.021291	0.0325526	0.0745982	0.117117	0.125248	0.17281	0.184723	0.431128	0.835849	1
TRMT1	17	12	0.0360373	0.111008	0.501352	0.676995	0.765152	0.890935	0.892512	0.937587	0.920837	1
RRAGC|RRAGD	3	2	0.427216	0.983438	1.03199	1.15575	1.28712	1.21247	1.18603	0.948111	0.855218	1
SLAIN2	2	2	0.183889	0.171959	0.329275	0.413397	0.532377	0.398417	0.459998	0.797118	0.891706	1
TFRC	6	3	0.047651	0.140714	0.158294	0.323148	0.506066	1.11922	1.16754	1.28233	1.16888	1
EVI5	5	4	0.00398839	0.0243994	0.0562232	0.0649236	0.125231	0.18728	0.393709	0.777808	0.921571	1
RCOR3	2	2	0.0154658	0.0475253	0.12808	0.267286	0.280575	0.407331	0.71476	1.0787	1.06065	1
LTF	1	1	0.078563	0.0896523	0.0927529	0.0405436	0.303758	0.555576	0.68751	0.767753	0.966382	1
FEM1B	2	2	0	0.0604	0.0888868	0.206074	0.809048	0.821308	0.713228	0.681081	0.869454	1
UBQLN4	8	3	0.0719868	0.168027	0.346519	0.475173	0.593938	0.869526	0.834127	0.974092	1.00253	1
NCSTN	1	1	0	0.333286	0.234494	0.270926	0.37232	0.920107	0.966421	1.19946	1.46731	1
RTF1	23	15	0.00686235	0.017373	0.0332949	0.0360365	0.125656	0.413489	0.781955	0.926661	0.847087	1
SMG7	3	2	0.00828982	0.0253694	0.0317345	0.0456424	0.07475	0.237541	0.354399	0.684604	0.830149	1
C2orf61	1	1	0.0210769	0.144357	0.0689105	0.122729	0.533685	0.568663	0.912479	1.23058	0.971775	1
UBR7	11	7	0.0268518	0.0517657	0.0810419	0.10491	0.269026	0.719071	0.945663	0.869666	0.989194	1
POP1	8	6	0.00682383	0.0862892	0.270406	0.523103	0.721902	0.904996	0.848957	1.10788	1.01636	1
SERPINI1	1	1	0.0964215	0.273213	0.290589	0.843939	1.10343	0.913717	1.00141	0.579926	0.851542	1
MT2A|MT1E|MT1G|MT1X|MT1M	1	1	0.568484	0.869753	0.739684	0.783198	1.06144	0.904457	1.15016	1.37501	1.18018	1
USP8	18	11	0.0146758	0.0301974	0.0375934	0.0478119	0.0809191	0.128778	0.437675	0.854455	0.936537	1
C9orf64	14	8	0.0139975	0.0268838	0.0286211	0.0388563	0.0953569	0.186336	0.477056	0.701443	0.893211	1
CLASP2	10	9	0.00127953	0.0215393	0.0209241	0.0378305	0.0741189	0.152918	0.535469	0.765562	0.897612	1
MPHOSPH10	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NOP56	1	1	0	0	0.314506	0.346921	0.664078	1.81098	0.160377	2.26919	1.40055	1
SDCBP	11	6	0.00683107	0.0272487	0.040795	0.0634559	0.213474	0.689414	1.01589	1.00331	1.01623	1
SLC7A11	1	1	0	0	0	0.173664	0	0.646232	0.485058	0.500381	1.15379	1
PSMD6	4	4	0.00835005	0.0343159	0.0685629	0.262663	0.446298	0.839071	0.943338	0.99353	0.891691	1
RPS6	1	1	0.0628461	0.148259	0.167404	0.633006	0.58084	1.23496	0.989599	0.934174	0.772248	1
