gene_name	qssm	qupm	rel_fc_126	rel_fc_127L	rel_fc_127H	rel_fc_128L	rel_fc_128H	rel_fc_129L	rel_fc_129H	rel_fc_130L	rel_fc_130H	rel_fc_131L
DENND4C	9	7	0.0440468	0.0484682	0.0763462	0.0991602	0.138029	0.265743	0.557899	0.990709	0.996915	1
ATHL1	4	4	0.0507126	0.1299	0.256032	0.375526	0.594514	0.734854	0.899552	1.17102	1.10134	1
DNA2	1	1	0	0.0243087	0.0222889	0.00192501	0	0.0818966	0.236835	0.620278	0.894169	1
SMARCA2	1	1	0.0194218	0.0193731	0.0283053	0.0360676	0.0383257	0.037037	0.354789	0.943992	0.914721	1
FBXL4	1	1	0.110695	0.0943063	0.0880292	0.106377	0.227897	0.396092	0.719523	1.15436	1.10962	1
SEC23IP	9	3	0.00377844	0.0703634	0.120604	0.0762601	0.164202	0.172387	0.678015	0.999449	0.958652	1
ASAP3	1	1	0.0231725	0.0242845	0.0508151	0.0584567	0.0764147	0.0874545	0.149777	0.548078	0.965649	1
RB1CC1	3	2	0.0290676	0.0461556	0.0938758	0.15606	0.216076	0.393939	0.715226	1.01779	0.97189	1
VWA9	2	2	0.0278351	0.0124716	0.0448023	0.104571	0.194083	0.673151	1.03561	1.05341	0.98029	1
MYH10	79	41	0.0415938	0.057033	0.0783108	0.115818	0.308395	0.483824	0.846798	1.0883	1.03193	1
KIF2A	5	3	0.0403639	0.0522519	0.0713352	0.108939	0.136134	0.412805	0.731984	0.959745	1.25682	1
KATNA1	4	4	0.0168124	0.0258261	0.036625	0.0849939	0.14789	0.389409	0.708269	1.00019	1.09914	1
MED24	3	2	0	0.0786852	0.0520146	0.158183	0.588105	1.16055	0.981957	0.650576	1.40018	1
RDH13	3	3	0.0429251	0.0344361	0.0811139	0.103112	0.121925	0.893197	0.851417	1.15078	1.36971	1
PDIA6	29	13	0.0599216	0.0782648	0.12197	0.621727	0.970802	0.975396	0.966798	1.09105	1.06493	1
WDR26	11	8	0.0499906	0.0709586	0.0815845	0.107539	0.318468	0.651364	0.759063	1.03812	1.0278	1
TRMT12	1	1	0.00254458	0	0.0268518	0.048145	0.0444427	0.0440067	0.0829399	0.48379	0.916943	1
FMNL3	1	1	0	0	0.02514	0	0	0.411956	0.346966	0.780083	1.22107	1
URGCP	3	3	0.0669089	0.0464198	0.0594507	0.0406132	0.0494537	0.174805	0.611668	0.986895	1.03868	1
PELP1	1	1	0.033548	0.120861	0.400005	0.376559	1.16095	0.954704	0.975886	0.984818	1.06856	1
LONP1	46	15	0.0393816	0.0672557	0.331301	0.675037	0.900155	1.04545	1.12094	1.33319	1.18259	1
CENPH	4	4	0.0297746	0.0405913	0.0617029	0.0743365	0.0987753	0.160116	0.273113	0.719802	0.881463	1
HTATIP2	5	4	0.0207353	0.0358718	0.0225463	0.0313499	0.0365927	0.243041	0.763586	0.976414	1.06584	1
RASA1	7	6	0.0147475	0.0205504	0.0197236	0.0284897	0.0305986	0.0755164	0.701066	1.14851	1.16218	1
RGS14	5	3	0.0264507	0.0612182	0.0814412	0.159097	0.160801	0.198692	0.374233	0.831813	0.995745	1
HEATR5A	5	5	0.0345475	0.0704894	0.0689789	0.0649903	0.111236	0.208271	0.786132	1.10236	1.0915	1
BZW2	14	8	0.0299809	0.046781	0.0512043	0.059134	0.0862518	0.621143	1.11362	1.1445	1.03858	1
STK24	5	3	0.0104193	0.0196602	0.0589794	0.231296	0.607725	0.977659	1.12329	1.16296	1.05512	1
SIRT4	1	1	0.056121	0.0822936	0.187881	0.1817	0.187859	0.24047	0.45798	1.12278	1.27908	1
CHAMP1	1	1	0.0367125	0.0354673	0.115616	0.156384	0.276131	0.617897	0.670429	0.945793	1.05436	1
MARK3	7	3	0.0430126	0.0467674	0.0507803	0.0426297	0.0961281	0.27241	0.79298	1.16801	1.1773	1
CCDC104	3	2	0.0274474	0.0291331	0.0537482	0.0907919	0.125494	0.263189	0.624101	1.0371	1.07435	1
FKBP1A	6	2	0.0894843	0.150686	0.33576	0.500233	0.631987	0.837194	0.863608	1.06495	1.14783	1
FRY	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
WDR36	1	1	0.0952836	0.167633	0.186732	0.229004	0.388284	0.732567	1.07672	1.02938	1.00376	1
ATF7IP	2	2	0.0601263	0.0759682	0.0895993	0.111734	0.102345	0.166145	0.439589	0.998392	1.05783	1
ATE1	8	6	0.0486372	0.0558673	0.0850706	0.139379	0.476506	1.00764	1.03224	1.06217	1.13156	1
PSMB10	2	2	0.0127634	0.0490621	0.0441187	0.0765222	0.270653	0.620098	0.742968	0.977002	0.950887	1
DCAF17	1	1	0.0197851	0.0228217	0.0430828	0.0578254	0.212816	0.634746	0.906546	1.10279	1.05947	1
EXOSC6	5	4	0.11005	0.774765	2.34678	3.26387	3.43469	3.09601	1.90319	1.52312	5.77805	1
PFAS	36	21	0.0396891	0.068606	0.106331	0.127215	0.172451	0.419408	0.853019	1.1122	1.0535	1
KIF3B	3	2	0.0128773	0.00571256	0.0121969	0.00626663	0.0258861	0.29209	0.633658	0.95205	1.00717	1
SUDS3	1	1	0.0337565	0.0760667	0.0502284	0.110375	0.266822	0.455637	0.736658	1.25712	1.3855	1
CHMP2A	17	4	0.0340845	0.0523869	0.132229	0.394509	0.726947	0.897297	0.933213	1.22164	1.16823	1
PHKA2	4	4	0.017484	0.0222862	0.0409452	0.068256	0.15315	0.484288	0.823068	1.00117	0.98037	1
SEC31A	10	7	0.0165319	0.0163992	0.0238379	0.0323215	0.024275	0.10253	0.49858	0.883523	0.941187	1
CDKN2C	3	2	0.0877881	0.117509	0.29595	0.65912	0.786352	0.969264	1.08276	1.18033	1.10709	1
AP2A2	17	8	0.038195	0.0646047	0.105088	0.172978	0.449415	0.699848	0.788759	1.07535	1.09312	1
HUS1	1	1	0	0.103475	0.386319	0.833408	0.893661	1.0809	1.3765	1.61095	1.26592	1
HPGD	1	1	0.141253	0.138067	0.239598	0.163277	0.397588	0.630917	1.00303	1.11126	0.950199	1
NCOR1	1	1	0.137549	0.167897	0.15302	0.342567	0.374258	0.414023	0.511553	0.649401	0.890015	1
DCBLD1	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TRMT1L	5	5	0.0693653	0.0964318	0.117124	0.148132	0.230217	0.512214	0.725834	1.0457	0.983126	1
HSPA4L	30	16	0.0269441	0.0575633	0.0485976	0.0674768	0.177317	0.625839	1.0798	1.22668	1.1689	1
PTBP3	3	3	0.00595461	0.0167532	0.0321999	0.0387092	0.0523385	0.0795256	0.150899	0.577869	0.985075	1
CCBL2	13	5	0.591736	0.696548	1.18217	1.41977	1.14564	1.28605	1.14188	1.20343	1.07653	1
TAF4	2	2	0.0315292	0.00915871	0.0180692	0.0308557	0.0623036	0.473904	1.41888	1.22592	1.20002	1
PPAN	1	1	0.142041	0.120191	0.195408	0.169542	0.182766	0.462152	0.331302	0.856867	1.07309	1
MRPL40	3	2	0.259557	0.22678	0.386202	0.447654	0.676897	1.5447	1.72402	1.66339	1.10696	1
TPI1	86	19	0.0688299	0.444482	0.640285	0.80285	1.00894	0.930898	1.03039	1.27368	1.20225	1
DIAPH1	77	32	0.0238983	0.0330325	0.0468735	0.0547698	0.0739905	0.104319	0.346664	1.07971	1.04488	1
OTUD6B	4	4	0.0293789	0.037682	0.0439941	0.0627432	0.0728096	0.138284	0.560574	1.23541	1.04463	1
TTC9C	4	3	0.0371386	0.0291133	0.0400127	0.0445027	0.0717796	0.252173	0.815877	1.43142	1.36044	1
UBQLN2	6	3	0.218923	0.314458	0.402324	0.483872	0.637979	0.800049	0.950766	1.09339	1.06544	1
SEPT9	36	18	0.0281379	0.0438283	0.0609281	0.289757	0.843079	0.95712	1.00514	1.17636	1.11444	1
TBK1	9	5	0.00927273	0.0431573	0.0217641	0.0182282	0.0258367	0.0303023	0.297669	0.793534	0.982289	1
HOXB9	1	1	0.0100479	0.0423316	0.0520967	0.077976	0.105701	0.233796	0.441689	1.03989	1.09896	1
UBTF	5	4	0.0418621	0.0444904	0.0732416	0.0970635	0.11925	0.204432	0.335665	0.788811	1.16941	1
SIN3B	1	1	0	0.0944135	0.115612	0.185501	0.372708	0.0449541	0.351402	0.585283	0.770639	1
NIT1	16	7	0.348611	0.496392	0.683477	0.842957	0.840362	0.886701	0.9959	1.12511	1.10223	1
TUBA1C	14	2	0.00428732	0.0234289	0.184869	0.370349	0.539572	0.655614	0.845611	0.959061	1.0327	1
APOL2	1	1	0.0108534	0.0244781	0.0421902	0.0486772	0.110829	0.314459	0.502989	0.858324	0.917374	1
GTF2A2	7	4	0.449892	0.493736	0.749072	0.921493	0.88051	0.955664	1.09795	1.13988	1.11185	1
HEATR5B	9	9	0.0403432	0.067964	0.0808159	0.105181	0.155913	0.447106	0.721685	1.03997	1.04087	1
LTV1	2	2	0.121881	0.132537	0.174678	0.140068	0.288043	0.840653	0.610583	1.00118	1.08783	1
COG6	7	5	0.0216437	0.0332878	0.0735454	0.0692259	0.0866078	0.090763	0.157525	0.648967	0.883629	1
CARHSP1	5	2	0.110909	0.137068	0.213931	0.483217	1.04855	1.2655	1.3363	1.45436	1.35097	1
C15orf41	3	2	0.00938176	0.0241067	0.0547588	0.140873	0.197045	0.583039	1.00386	1.22656	1.06796	1
DAAM1	1	1	0.0692256	0.104856	0.460099	0.590339	0.731135	0.782823	1.02769	1.09168	0.803668	1
PROSC	11	6	0.0303618	0.0589941	0.0764263	0.126954	0.16204	0.22883	0.653711	1.11915	1.11746	1
GTF2H4	1	1	0	0.0415437	0	0	0	0	0.399817	0.815815	1.01522	1
PPP2R2D	2	1	0.0229527	0.0174926	0.0394964	0.0918376	0.776113	0.983632	1.07018	1.115	1.03141	1
UBE3D	1	1	0.0368601	0.0722837	0.18621	0.174319	0.462945	0.673422	1.00065	1.01521	0.879902	1
TSEN54	3	3	0.0185946	0.0609735	0.165511	0.225615	0.249329	0.291272	0.720286	0.988609	1.05203	1
CTSB	12	5	0.0441332	0.0740584	0.200828	0.664464	0.986299	0.959478	1.13137	1.1908	1.17128	1
CDADC1	1	1	0.473352	0.480123	0.619509	0.900769	0.941729	1.24949	1.13621	1.32843	1.0273	1
ERO1LB	6	3	0.0504117	0.0505372	0.0899626	0.0965995	0.139103	0.562386	0.794456	0.970633	0.992278	1
ZNF830	1	1	1.71108	0.748659	1.1463	1.23758	1.21429	1.33886	1.66627	1.05821	0.894845	1
FOPNL	1	1	0.0856807	0.076295	0.430185	0.425691	0.503732	0.767546	0.74598	0.940991	0.994533	1
DDX24	2	2	0.028223	0.0677268	0.0654536	0.110502	0.156498	0.263907	0.304008	0.751017	1.00677	1
SENP6	1	1	0.109085	0.163523	0.186342	0.334999	0.510847	0.641564	0.771805	1.01591	1.00505	1
NECAP1	1	1	0.0131886	0.0350617	0.0492429	0.164256	0.598129	0.895963	0.934926	1.27622	1.19566	1
TIMM8A	3	2	0.346846	0.458658	1.22722	1.52971	1.44449	1.51367	1.13688	1.06585	1.041	1
GSS	23	11	0.0733359	0.578811	1.05253	1.15705	0.999746	1.07329	1.09851	1.11495	1.08542	1
KLHDC4	4	3	0.0508516	0.0999672	0.162158	0.234911	0.303904	0.387412	0.65404	1.1405	1.14391	1
TRIM16|NA	2	1	0	0.0225708	0.123966	0.137491	0.126017	0.355043	0.597395	0.957598	1.2685	1
F11R	4	4	0.0989272	0.227318	0.488825	0.735009	0.467375	0.961918	0.85171	1.16199	1.12865	1
CEP250	2	2	0.0449985	0.0808912	0.186094	0.180577	0.196101	0.335255	0.395597	0.892737	0.983758	1
RAD54B	2	2	0.0229506	0.0444249	0.0560684	0.0919036	0.126765	0.198833	0.199478	0.613471	0.98697	1
MTIF2	9	7	0.016043	0.0233824	0.0328087	0.0409389	0.0504326	0.0694791	0.103739	0.427371	0.976138	1
LYRM5	1	1	0.0826379	0.136969	0.289523	0.446969	0.826124	0.89865	1.02845	1.29943	1.22043	1
ARHGDIB	12	10	0.0214966	0.0275047	0.0395734	0.0580397	0.436072	0.695832	1.10341	1.3353	1.33431	1
ARHGDIA	23	9	0.0137799	0.0230471	0.0412323	0.0742211	0.426977	0.747959	1.08437	1.2219	1.11167	1
SDCCAG3	1	1	0.0560677	0.0723702	0.103304	0.134736	0.343096	0.58092	0.705413	0.893824	0.954421	1
DUSP27	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
STRN	16	9	0.0398417	0.0566358	0.0857218	0.184991	0.611558	0.939862	0.931512	1.14066	1.15378	1
RBM42	1	1	0.128568	0.109474	0.163502	0.294735	0.432405	0.441182	0.585037	0.979121	1.03502	1
RRP9	2	2	0.152391	0.751376	1.78183	2.34761	1.30525	0.932568	0.86761	1.16374	1.14343	1
NARS	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
DUSP14	1	1	0.0582474	0.10398	0.199038	0.237835	0.300062	0.40141	0.586004	1.04802	0.96625	1
PFDN4	5	2	0.203864	0.640615	0.591339	0.726785	1.02397	0.864854	1.00068	1.26568	1.28323	1
STXBP1	3	3	0.0833789	0.136726	0.202371	0.191371	0.215551	0.20583	0.469266	1.10044	1.06065	1
CHD1L	3	3	0.00970693	0.0103284	0.0290635	0.0444791	0.0237342	0.0484222	0.101059	0.634555	1.17598	1
ANAPC16	2	2	0.37323	0.493945	0.43747	0.600405	0.461928	0.698994	0.740137	0.951587	1.1775	1
FAM129B	16	8	0.0275695	0.034427	0.0574322	0.0749594	0.376106	0.950907	1.03155	1.17475	1.06015	1
YME1L1	1	1	0.0440463	0.0694876	0.233799	0.312696	0.443212	0.439292	0.34274	0.905319	1.08294	1
RERE	2	1	0.0060656	0.0448615	0.0702518	0.0724785	0.0774063	0.119559	0.249081	0.805494	1.01779	1
SUCLA2	11	9	0.0245132	0.0330801	0.0408291	0.0493793	0.0689803	0.638448	1.29417	1.57518	1.29297	1
EMC9	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
RAB27A	4	3	0.0540551	0.0884074	0.287091	0.687608	0.667977	0.945231	0.970508	1.13149	1.03982	1
RAB13	16	8	0.0259435	0.0444222	0.0652893	0.164922	0.597565	0.746737	1.02096	1.19409	1.13604	1
RAB9A	1	1	0.0580478	0.0717231	0.16885	0.330115	0.793279	0.728308	0.948412	1.18752	1.0657	1
SF3B6	4	3	0.0166873	0.0401383	0.0343851	0.0330522	0.155445	0.33328	0.571636	0.965838	1.02387	1
C8orf37	3	3	0.0209697	0.0535268	0.0697194	0.0860642	0.127123	0.329464	0.715435	1.0611	1.0941	1
WDR34	1	1	0.0106673	0.00864987	0.0374828	0.0793986	0.281209	0.470031	0.742528	0.89572	0.852755	1
PLCB2	7	5	0.0333603	0.052701	0.0924529	0.115645	0.111622	0.156179	0.458612	0.924526	1.03059	1
RAP2C	2	2	0.0387098	0.0871414	0.250579	0.474202	0.401291	0.739421	0.801018	1.13251	1.78931	1
SH3BP1	15	6	0.0218545	0.049084	0.274813	0.295202	0.517653	0.887288	0.867791	1.1252	1.1095	1
INPP5F	1	1	0	0.0359524	0.0428496	0.0297625	0.0710451	0.0508655	0.304271	0.857794	1.1571	1
MYO6	32	19	0.0180827	0.0216233	0.0579734	0.0673093	0.292881	0.928967	1.11025	1.162	1.16145	1
ANKRD36|ANKRD36C|ANKRD36B	1	1	0.0395643	0.0457476	0.0531454	0.0806629	0.11898	0.136392	0.183185	0.385157	0.761655	1
ITPA	4	2	0.409282	0.722368	0.899405	1.0709	0.981493	1.05706	1.23052	1.30412	1.15673	1
ALYREF	3	2	0.122616	0.155698	0.27518	0.507267	0.559972	0.882714	1.07263	1.29452	1.24191	1
NA|MDP1	2	2	0.16184	0.442499	0.701749	0.834157	0.874472	1.05845	1.05629	1.1573	1.21772	1
PAICS	89	25	0.814911	0.685318	0.967119	1.19151	1.02978	1.07953	1.08528	1.14919	1.06958	1
CTBS	1	1	0.0691079	0.0996654	0.470102	0.545707	0.824793	1.02282	0.90214	1.20835	0.997063	1
SURF6	1	1	0.143709	0.210213	0.577531	0.808122	0.87433	1.16911	0.801055	1.15626	1.19502	1
PPM1B	11	8	0.0455683	0.0603396	0.0628401	0.0836853	0.288374	0.835687	1.03374	1.17105	1.12086	1
MIS12	1	1	0.0638425	0.063526	0.0584321	0.102959	0.133404	0.451915	0.768899	0.80154	0.85678	1
YWHAQ	18	8	0.0105599	0.0216319	0.0317588	0.0476271	0.590948	0.661716	1.12182	1.45635	1.48806	1
LRSAM1	17	13	0.0422832	0.0601673	0.0913695	0.114035	0.175408	0.646729	0.966434	1.17134	1.07963	1
WAPAL	4	4	0.0493973	0.0532154	0.0863006	0.105696	0.123992	0.154036	0.413017	0.966835	1.00131	1
GTF2H2|GTF2H2C	2	2	0.0630763	0.0649051	0.0907919	0.121153	0.351741	0.531284	0.640384	0.944395	1.161	1
THOC3	4	3	0.0705803	0.0917155	0.165652	0.330076	0.501683	0.764644	0.864066	1.02865	1.03323	1
ITCH	2	2	0.0360272	0.0335972	0.0272105	0.029729	0.05227	0.142247	0.647692	1.02418	1.09374	1
TRMT1	24	11	0.0749331	0.231741	0.63892	0.764453	0.793063	0.870006	0.972117	1.10124	1.11459	1
SLAIN2	2	2	0.339017	0.355106	0.510904	0.606797	0.690977	0.46019	0.646111	1.00171	1.09627	1
EVI5	2	2	0.0242445	0.0444067	0.0437961	0.0355681	0.0387093	0.071267	0.360993	1.01103	1.05578	1
DFNA5	2	2	0.103021	0.119423	0.200976	0.340413	0.5987	0.930082	1.01381	1.17838	1.03904	1
UBQLN4	11	4	0.229596	0.26449	0.451154	0.585485	0.727595	0.914481	0.922526	1.06387	1.10288	1
RTF1	26	17	0.021175	0.0294848	0.0443292	0.0442538	0.139158	0.494308	0.823684	1.14852	1.109	1
SMG7	2	2	0	0	0.0216666	0.127916	0.183976	0.390008	0.451725	0.767132	0.891075	1
UBR7	13	6	0.0286282	0.0429967	0.0647556	0.0799254	0.22275	0.664044	1.00878	1.09679	1.02826	1
TSC22D4	5	4	0.0694928	0.0950421	0.153513	0.252762	0.436383	0.751363	0.96533	1.22356	1.13739	1
NADK	4	4	0.542979	0.733509	0.63066	0.846809	0.991251	0.929402	1.03582	1.26822	1.18275	1
POP1	9	6	0.0405436	0.0882584	0.320307	0.685841	0.711059	0.884231	0.783364	1.04188	1.00404	1
SERPINI1	2	2	0.10927	0.20762	0.441254	0.771343	0.874335	0.863089	0.891711	1.05714	1.118	1
USP8	21	15	0.0322536	0.048713	0.0601423	0.065512	0.0857132	0.108096	0.480441	0.955549	1.03518	1
C9orf64	32	11	0.0332036	0.0388567	0.0580409	0.0776382	0.109634	0.221374	0.787095	1.13401	1.07976	1
NOL9	1	1	0	0	0.115551	0.11483	0.150957	0.432667	0.466012	0.630689	0.661937	1
CLASP2	16	10	0.0244049	0.030179	0.0357071	0.0496575	0.0570812	0.10848	0.377341	0.793615	1.00911	1
NOP56	2	2	0.0601115	0.125615	0.125359	0.264791	0.353679	0.827115	0.759935	1.01751	0.984348	1
SDCBP	5	2	0.00766877	0.0133195	0.0277792	0.0342426	0.223339	0.697003	1.06225	1.13343	1.17294	1
PSMD6	5	3	0.0540734	0.0557187	0.116744	0.413311	0.379798	0.719437	0.81792	1.02689	0.961447	1
RPS6	2	2	0.0718073	0.0313302	0.196909	1.0732	0.25646	1.03517	0.806853	1.21364	1.0674	1
AVL9	14	7	0.0183131	0.0307216	0.0530025	0.26135	0.601368	0.839041	0.920878	1.09787	1.04949	1
HBS1L	14	10	0.0210872	0.0249361	0.0409868	0.0492283	0.211238	0.684233	0.870784	1.10998	1.07084	1
NHLRC2	10	8	0.0369267	0.0569479	0.0927902	0.120711	0.290469	0.739212	1.04915	1.17288	1.09183	1
RAB8B	6	3	0.0598562	0.114067	0.145877	0.468524	0.833129	0.923065	1.04698	1.18295	1.06258	1
BAD	1	1	0.926135	1.35297	1.31274	1.2604	1.11663	1.27091	1.3551	0.891356	0.940316	1
KCTD9	6	5	0.0328188	0.0480971	0.0917249	0.217875	0.470991	0.85783	0.964592	1.07232	1.01597	1
UBALD2	2	1	0.0245519	0.0534452	0.120004	0.121974	0.225583	0.358857	0.57912	1.07139	1.10349	1
UBE2L3	16	10	0.0929566	0.186667	0.251362	0.515329	1.06372	0.975584	1.15405	1.34218	1.30855	1
ZBTB24	2	2	0.0177605	0.0444119	0.0961428	0.22565	0.278624	0.469097	0.702476	1.16011	1.10688	1
ATG101	3	2	0.386723	0.239047	0.258586	0.406835	0.362837	0.52216	0.572125	0.87465	1.03001	1
ELP6	2	2	0.346421	0.494132	0.666401	0.814278	0.763427	0.957805	0.987757	1.06113	1.02376	1
VIPAS39	4	4	0.0324493	0.0175222	0.0392505	0.0649625	0.0692664	0.110361	0.513503	0.908588	1.02628	1
TCOF1	37	22	0.193145	0.167294	0.26972	0.368053	0.776006	1.01879	1.20949	1.37369	1.17131	1
XRCC4	4	2	0.243621	0.469459	0.734834	1.11704	1.17208	1.52546	1.21992	1.10681	1.04783	1
SNTB2	7	6	0.0234639	0.0526491	0.0647903	0.0917471	0.0982363	0.282682	0.603598	0.972667	1.02383	1
IKZF1	2	2	0.114414	0.135869	0.219245	0.317866	0.521683	0.788359	0.799524	1.17043	1.15849	1
ACTB|ACTG1	131	12	0.152048	0.263935	0.273113	0.446965	0.83575	0.871787	0.903633	1.19905	1.18325	1
CSNK1D	2	2	0.0465503	0.0415812	0.0947259	0.132069	0.219518	0.48687	0.807794	1.06628	1.19493	1
PITPNB	9	7	0.00376502	0.0712977	0.0525023	0.075471	0.469803	0.843383	1.07622	1.1432	1.14538	1
PPP1CA	3	2	0.110246	0.129998	0.277739	0.515727	0.729813	0.869879	1.02099	1.17883	1.11035	1
EPM2AIP1	8	6	0.0363538	0.0346585	0.0641121	0.118551	0.403332	0.690883	0.888154	1.08432	1.07797	1
CDK11B|CDK11A	5	4	0.0218778	0.032979	0.0405642	0.0613715	0.0764856	0.100726	0.141542	0.403067	0.877073	1
EXO1	1	1	0.00289979	0.014711	0.0295691	0.0987563	0.166014	0.202547	0.224751	0.72325	0.987636	1
PA2G4	39	11	0.018666	0.0277911	0.0525925	0.0897305	0.135015	0.311801	0.688442	1.09342	1.065	1
ZNF622	1	1	0.0529916	0.104742	0.32295	1.24394	0.484633	0.744974	0.523271	1.07307	0.957062	1
HDAC10	4	3	0.0287166	0.3491	0.846429	1.03363	0.85523	1.00945	1.00922	1.05167	1.10584	1
GFM2	7	6	0.016927	0.0243059	0.037889	0.0517988	0.0593599	0.0705817	0.0988908	0.51278	1.0417	1
MORC3	1	1	0.0556975	0.0800306	0.0944447	0.146767	0.25589	0.385365	0.509977	0.885863	1.06148	1
KNSTRN	2	2	0.0530684	0.0417904	0.0840356	0.141574	0.140158	0.169397	0.272616	0.818979	0.929178	1
ZNF845	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ANXA6	23	16	0.0110702	0.0159252	0.0278757	0.0292336	0.079955	0.493436	0.943986	1.18792	1.12209	1
DCLRE1C	1	1	0.028333	0.148276	0.0256042	0.0483775	0.313908	0.396593	0.620659	0.990478	1.01946	1
SH3BGRL3	17	5	0.199357	0.228936	0.330525	0.540733	0.752861	0.912494	1.01201	1.1785	1.1252	1
WDSUB1	8	4	0.0171732	0.101415	0.24165	0.378663	0.608309	0.751006	0.984048	1.15191	1.0997	1
ANKMY2	17	9	0.014618	0.0332056	0.0418299	0.04945	0.0930372	0.468302	0.991455	1.14143	1.08456	1
MRPS35	5	2	0.0146406	0.0144947	0.0481241	0.0429722	0.138514	0.763067	0.682762	1.10017	1.16956	1
MRPS5	3	2	0.028694	0.0592971	0.0866239	0.107115	0.140297	0.528526	0.587236	0.961986	1.05549	1
PPIH	17	7	0.026145	0.0468657	0.0547649	0.0668494	0.298138	0.813551	1.13443	1.22969	1.16436	1
TGFBRAP1	1	1	0.0270204	0.0920903	0.0605991	0.0625176	0.309738	0.207884	0.705094	1.09166	1.0444	1
PPP1R14A	1	1	0.491842	0.593868	0.463109	0.805266	0.923888	1.01745	0.974266	1.26098	1.21412	1
CYB5R2	6	5	0.581504	0.850042	1.00116	1.27691	1.25774	1.2021	1.30594	1.27578	1.19493	1
RPA1	32	17	0.0196753	0.0284011	0.0418574	0.0592553	0.0996492	0.21415	0.642854	0.903475	1.04028	1
NDUFAB1	3	2	0.21278	0.508263	1.00922	1.46282	1.83205	2.06957	1.45722	1.51933	1.28378	1
INTS8	1	1	0	0.0305349	0.169605	0.0542661	0.113484	0.489756	0.741071	0.883293	0.956335	1
TH1L|NELFCD	7	3	0.00710417	0.0260668	0.0334211	0.0647451	0.0770747	0.113125	0.24189	0.774958	0.944406	1
DSCC1	2	1	0.0083905	0.0241008	0.0419574	0.0418667	0.0712942	0.10005	0.232922	0.700631	0.947066	1
C2orf49	1	1	0.14805	0.133518	0.177443	0.280962	0.353651	0.564626	0.774297	1.09174	0.994387	1
MLST8	4	4	0.0295692	0.0354726	0.0786554	0.0924392	0.173299	0.471314	0.681766	1.0335	0.99955	1
COMMD7	8	5	0.00944378	0.0174175	0.0386337	0.223927	0.597957	0.871658	1.02476	1.0833	1.02853	1
PPP5C	33	16	0.0247889	0.0350743	0.0479479	0.0744526	0.332259	0.667596	1.0287	1.21205	1.17134	1
ATP5C1	5	4	0.650777	1.24802	0.741025	0.600969	0.365091	0.420672	0.644315	1.03852	1.2225	1
NAA15	40	23	0.0169422	0.0399899	0.0456039	0.0818063	0.604018	0.848495	1.05811	1.2237	1.15856	1
LRRFIP1	13	9	0.451745	0.371389	0.736639	0.743868	0.849668	0.631126	0.660303	0.880752	0.73811	1
RBFOX2|RBFOX1	3	2	0.0749828	0.133498	0.157928	0.226744	0.391185	0.817085	0.82583	1.2331	1.02811	1
SUCLG1	7	4	0.0123639	0.0203138	0.0186849	0.0274785	0.201689	1.14328	1.48026	1.51595	1.27491	1
UBE3A	19	14	0.0183021	0.0252521	0.0433178	0.0730291	0.479959	0.792271	0.887664	1.10625	1.06713	1
ICA1	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PSMB7	24	7	0.745403	1.07137	0.799146	0.98574	0.912768	0.936189	0.999672	1.22323	1.14392	1
CNN2	21	7	0.0344046	0.0487944	0.0545927	0.0708237	0.106257	0.199839	0.644639	1.19972	1.17869	1
SDSL	15	8	0.579189	0.865659	1.08176	1.19698	1.12933	1.1343	1.17128	1.26697	1.13234	1
NCOA2	2	2	0.0116421	0.00722795	0.0365185	0.0661462	0.100273	0.187892	0.252739	0.685228	0.888673	1
SLC9A3R2	3	3	0.523574	0.588333	0.704604	0.949941	0.931741	0.953641	0.875343	0.77493	0.975311	1
TUBB3	3	2	0.030281	0.111059	0.226799	0.388028	0.82422	0.721652	0.919767	1.2259	1.1036	1
SQSTM1	3	3	0.0336086	0.0830917	0.0762265	0.122966	0.317011	0.819748	1.04396	1.17931	1.12448	1
NUP54	10	6	0.0432133	0.061257	0.0603249	0.0675255	0.103457	0.251107	0.696069	1.03006	1.00167	1
CYFIP1	14	8	0.0266911	0.0430783	0.070497	0.0825142	0.202759	0.703088	0.988537	1.17912	1.15051	1
PRRC2A	15	11	0.651153	0.311857	0.485625	0.613135	0.759562	1.3306	1.47948	1.57308	1.17917	1
EZR	57	23	0.0162054	0.0201309	0.0314295	0.0397813	0.404738	1.02362	1.13384	1.21073	1.09333	1
ANKRD17	2	2	0.0474559	0.0477774	0.068934	0.080822	0.105238	0.309975	0.633901	1.1234	1.11445	1
SHC1	19	8	0.0268647	0.0665587	0.250452	0.460394	0.657882	0.883252	1.05506	1.2594	1.13781	1
PTPN6	2	2	0.0203775	0.0308771	0.0601848	0.0524037	0.139612	0.0575479	0.338191	1.05847	1.00877	1
