gene_name	qssm	qupm	rel_fc_126	rel_fc_127L	rel_fc_127H	rel_fc_128L	rel_fc_128H	rel_fc_129L	rel_fc_129H	rel_fc_130L	rel_fc_130H	rel_fc_131L
F11R	1	1	0.140512	0.132126	0.071434	0.248455	0.255529	0.546634	0.671225	0.53809	0.842018	1
CEP250	4	4	0.0320038	0.0276224	0.0918888	0.115481	0.0899096	0.139353	0.346137	0.595398	0.921791	1
NFATC3	2	2	0.0359345	0.0490659	0.0584545	0.120189	0.157219	0.206437	0.422564	0.677119	0.898498	1
TAF10	1	1	0.131779	0.111363	0.14879	0.317013	0.737126	0.729864	0.881794	0.926269	1.14216	1
RPS24	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
MTIF2	3	2	0.00416994	0.00820202	0.0241686	0.0413979	0.0400652	0.061575	0.0768023	0.305563	0.893341	1
ARHGDIB	16	8	0.00689728	0.0108466	0.0227941	0.092786	0.444057	0.769237	1.02019	1.03337	1.18992	1
ARHGDIA	22	10	0.0145469	0.0225023	0.0376299	0.0808328	0.39963	0.699081	0.952177	1.03928	1.03825	1
DUSP27	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
STRN	14	6	0.0169769	0.0398927	0.0457654	0.132152	0.485829	0.660235	0.94817	1.03233	1.15956	1
FBXO42	1	1	0.0442343	0.0360705	0.110354	0.208822	0.584526	0.577258	0.966269	1.1543	1.06107	1
NARS	1	1	0.0474201	0.0631797	0.523862	1.08792	1.20681	1.1793	1.21983	1.15101	1.13124	1
DUSP14	1	1	0	0.0934668	0.0824675	0.386208	0.264268	0.42053	1.04458	0.968859	1.05447	1
B2M	1	1	0.140738	0.203969	0.125909	0.265087	0.393134	0.660553	0.594555	0.712973	1.04824	1
CHD1L	6	6	0.00705672	0.00942517	0.00697566	0.0120135	0.012776	0.0216716	0.0562274	0.424726	0.810162	1
TIMM10	2	2	0.738194	1.27854	1.59304	1.39552	1.28112	0.887214	0.791109	0.842278	0.910248	1
RRAS2	1	1	0.0309456	0.131835	0.687767	1.29913	1.21037	1.34982	1.15724	1.27913	1.37466	1
RBM4|RBM4B	2	2	0.0386432	0.0357486	0.0518284	0.0873759	0.140694	0.303359	0.56093	0.794239	0.99788	1
FAM129B	22	12	0.0216686	0.0309551	0.0303827	0.0415015	0.351624	0.772763	0.97021	1.06802	1.045	1
ANKFY1	6	4	0.0121217	0.0205579	0.0344597	0.0330671	0.0452021	0.0574843	0.158839	0.714518	0.995236	1
RERE	2	1	0	0.00267651	0	0.0640165	0.0745876	0.060401	0.243785	0.385547	0.890783	1
SUCLA2	11	9	0.0139462	0.0295087	0.0262635	0.0505858	0.0671819	0.322626	0.973591	1.06062	1.17965	1
RAB27A	4	2	0.0145737	0.0316096	0.14373	0.340646	0.515539	0.625036	0.879303	1.04759	1.14149	1
RAB28	1	1	0.0557943	0.0410993	0.0299009	0.167097	0.126302	0.209521	0.59474	0.664503	0.774119	1
RAP2C	2	2	0.0565001	0.1123	0.151578	0.289628	0.372249	0.535229	0.966823	1.174	1.3359	1
SH3BP1	14	5	0.00957419	0.0104676	0.0323781	0.0767224	0.427615	0.680891	0.938279	1.00327	1.12629	1
NUDT19	2	2	0.0233302	0.0221018	0.102859	0.235448	0.58301	0.76179	0.941264	1.02674	1.10446	1
PAICS	71	19	0.728597	0.671493	0.562036	0.79796	0.861674	0.80113	1.00581	1.0617	1.06667	1
CTBS	3	2	0	0.0447332	0.36437	0.993047	0.98501	1.11955	0.995098	1.05637	1.05622	1
PPM1B	9	5	0.011279	0.00794513	0.014022	0.029332	0.161435	0.766109	1.06388	1.05566	1.08206	1
MIS12	1	1	0	0.0425357	0.0497709	0.0523767	0.0929249	0.413545	0.717398	0.719603	0.79362	1
YWHAQ	12	7	0.0284732	0.0335846	0.0500696	0.0836576	0.41876	0.751761	1.01236	1.15665	1.13038	1
EARS2	5	5	0.00851654	0.0237928	0.0422686	0.0737533	0.107251	0.117102	0.297536	0.875836	1.13929	1
TOR4A	1	1	0.206053	0.19966	0.166389	0.288001	0.346113	0.477443	0.662051	0.594823	0.92188	1
TRMT1	11	8	0.0346064	0.0960828	0.38433	0.556582	0.720031	0.755213	0.908831	0.965331	0.989594	1
SLAIN2	2	1	0.172735	0.154308	0.115284	0.240051	0.290541	0.27726	0.537538	0.78657	1.03228	1
TFRC	5	3	0.0432819	0.0588193	0.0921976	0.294993	0.604436	0.931365	1.56117	1.57592	1.49707	1
EVI5	5	4	0.00556015	0.0170234	0.0330108	0.0604705	0.120453	0.145209	0.403149	0.74671	1.00768	1
FEM1B	2	2	0	0.0250827	0.105346	0.351932	0.828393	0.70321	0.622599	0.683154	0.931757	1
UBQLN4	11	4	0.0570085	0.0754294	0.212981	0.309966	0.538237	0.587755	0.684214	0.889376	0.901035	1
NCSTN	2	2	0.169019	0.270953	0.428558	0.422984	0.756705	0.855201	1.16083	0.944463	1.25982	1
RTF1	21	12	0.00942747	0.019089	0.0380163	0.053263	0.145143	0.44227	1.1043	0.961764	1.0287	1
SMG7	4	2	0.00102106	2.49226E-005	0.00563284	0.0227135	0.0380401	0.103689	0.308901	0.541243	0.82323	1
UBR7	9	4	0.0262478	0.0258095	0.0945801	0.160749	0.281089	0.682354	0.98073	1.09144	1.07945	1
NADK	2	2	0.43245	0.450906	0.546443	0.692321	0.745885	0.754572	1.08844	1.03868	1.03987	1
PIK3R4	7	6	0	0.0243299	0.0238597	0.0593104	0.173783	0.396782	0.64194	0.731713	0.916608	1
TSC22D3	1	1	0.0996566	0.0444525	0.110957	0.151339	0.170437	0.30096	0.757166	0.848102	1.03517	1
USP8	21	13	0.0225922	0.0304854	0.0319589	0.0518558	0.0745867	0.113019	0.446246	0.82848	0.991838	1
DCAF8	4	3	0.0131442	0.0299063	0.0540556	0.137673	0.336243	0.466606	0.74191	0.901323	0.986891	1
C9orf64	12	7	0.0261639	0.0341642	0.0276013	0.0452763	0.0999735	0.188727	0.570888	0.905432	1.06009	1
ACD	1	1	0	0.0125425	0.161719	0.100929	0.219132	0.224027	0.342098	0.468652	0.726597	1
MPHOSPH10	1	1	0.0764823	0	0.0412772	0.0768481	0.129941	0.403491	0.932696	0.816954	0.988608	1
NOP56	1	1	0	0	0	0	0.16671	0.107076	0.751417	0.518331	0.801455	1
SDCBP	8	5	0.0143962	0.0130798	0.0234341	0.0381705	0.198963	0.759863	1.1524	1.08742	1.04865	1
PSMD6	7	4	0.00945005	0.0157705	0.0504279	0.151089	0.311468	0.437597	0.929863	1.00606	1.02235	1
MDM4	2	2	0.0191053	0.0107484	0.0555482	0.0892399	0.16635	0.28126	0.477095	0.729126	0.992069	1
RPS6	1	1	0.161373	0.0381198	0.195621	0.229582	0.318582	0.516634	1.57296	1.37088	1.24858	1
PTPN1	1	1	0	0	0	0.0400304	0.101278	0.131139	0.492591	0.929897	1.12727	1
AVL9	7	5	0.00158344	0.0318319	0.0424071	0.264399	0.530564	0.742855	0.76915	0.899319	1.04326	1
HBS1L	22	10	0.0120266	0.0235593	0.0334928	0.0427654	0.162767	0.472098	0.855536	0.969475	1.02677	1
NHLRC2	4	4	0.0143286	0.0268541	0.0302244	0.0484696	0.11443	0.466625	0.869686	0.983445	1.01934	1
RAB8B	2	2	0.0572996	0.0839312	0.122951	0.40362	0.642185	0.875771	0.858069	1.02095	0.988633	1
BAD	1	1	0.900869	0.955456	1.22768	1.13728	1.26301	0.736352	0.599779	0.681372	0.693449	1
BTF3	1	1	0.544788	0.498443	0.0302381	0.277328	0.462731	0.256756	0.79348	0.448168	0.829523	1
UBE2L3	9	5	0.100337	0.128973	0.262862	0.567545	0.877546	0.927156	1.14815	1.05844	1.08506	1
EZH2	2	2	0.0191854	0.0159587	0.052184	0.0867308	0.190891	0.262379	0.433256	0.727654	0.926698	1
ATG101	5	2	0.159551	0.251633	0.379324	0.550016	0.628012	0.687437	0.659892	0.802122	0.940656	1
ELP6	2	2	0.263699	0.213415	0.264797	0.412796	0.462355	0.460144	0.797639	0.862772	1.05164	1
VIPAS39	2	2	0.0162556	0.0191948	0.0151306	0.0311001	0.0587886	0.0630545	0.346092	0.760434	0.963393	1
ZBTB8OS	1	1	0	0.124242	0	0.107343	0.581545	0.844921	0.984771	1.16523	1.8565	1
PPP2R5E	5	3	0.00462737	0.0139556	0.0325028	0.0600184	0.105585	0.268618	0.80162	0.989984	1.02408	1
TCOF1	20	13	0.18485	0.141829	0.147499	0.29523	0.465025	0.747657	1.69062	0.972865	0.96901	1
XRCC4	2	2	0.166061	0.50919	0.560105	0.77928	0.96199	1.25899	1.05991	0.875063	0.989098	1
SNTB2	4	3	0	0.0364482	0.0668268	0.131434	0.168812	0.332125	0.580071	0.855823	1.06487	1
SNTA1	4	3	0.0651068	0.113971	0.0713747	0.0919208	0.192791	0.371127	0.608591	0.749072	0.968902	1
NNT	1	1	0	0.0472439	0.0642378	0.0665067	0.0899439	0.134974	0.187616	0.410225	1.02939	1
IKZF1	2	1	0.0835253	0.155949	0.219666	0.350187	0.511661	0.686599	0.972732	0.982041	0.926104	1
ACTB|ACTG1	152	11	0.163487	0.188776	0.247256	0.400388	0.724806	0.860805	0.878093	0.993917	0.979894	1
PITPNB	3	3	0.0049211	0.0027453	0.0205168	0.0556356	0.481739	0.994087	1.03814	1.09847	1.09293	1
PPP1CA	6	3	0.024454	0.0455311	0.155904	0.372961	0.592652	0.699706	0.945563	0.946789	0.992991	1
CDK11B|CDK11A	6	5	0.0137193	0.0303822	0.0241916	0.043426	0.0536491	0.07991	0.136677	0.302829	0.73286	1
MARS2	9	6	0.107401	0.24487	0.56115	0.716884	0.795302	0.805818	0.945017	0.933156	1.18864	1
EXO1	1	1	0.011186	0.0122889	0.0155441	0.0379324	0.130596	0.266327	0.167799	0.439663	0.911714	1
PA2G4	35	14	0.0125742	0.0193169	0.0286718	0.0452759	0.101729	0.233699	0.690869	0.920645	1.04327	1
HDAC10	1	1	0.0178439	0.326974	0.47204	0.776721	0.742436	0.917204	0.9485	0.851295	1.08621	1
GFM2	3	3	0.0197152	0.0430171	0.0868148	0.13411	0.164087	0.210403	0.232093	0.475407	0.934424	1
MMADHC	3	3	0.0239121	0.0399353	0.0401383	0.0670844	0.11536	0.217958	0.517859	0.824575	0.962894	1
ANXA6	16	12	0.00567245	0.0129114	0.0314736	0.0383873	0.0791822	0.41399	0.813396	0.973385	1.02156	1
EEF1D	13	6	0.0189192	0.027629	0.034395	0.0423777	0.0754679	0.282074	0.889015	1.00555	1.03222	1
WDSUB1	8	4	0.00440938	0.113131	0.215055	0.407603	0.530187	0.737047	0.966485	0.981599	1.03913	1
ANKMY2	15	9	0.010128	0.0124213	0.0166538	0.052371	0.108866	0.461398	0.855757	0.993759	1.02524	1
MRPS35	2	2	0	0.00198699	0.00675679	0.0126817	0.0468457	0.242933	0.663262	0.794647	1.23418	1
MRPS5	2	2	0.0373949	0.0334176	0.0398934	0.0933331	0.222842	0.322712	0.965716	0.85513	1.20551	1
PPIH	14	6	0.0199801	0.0250582	0.0254418	0.0515518	0.27462	0.697777	1.0333	1.06868	1.06604	1
STOML2	2	2	0.411365	0.9444	0.594394	0.684274	0.690338	0.664242	0.599423	0.770176	0.926583	1
CYB5R2	4	3	0.343061	0.571293	0.490385	0.71777	0.746371	0.815439	1.01259	0.949163	1.18991	1
ERH	2	2	0.282033	0.421104	0.565048	0.899474	1.06725	0.999775	1.04962	0.835853	1.05078	1
TH1L|NELFCD	7	4	0.0207934	0.0143937	0.024553	0.0470871	0.0743418	0.0645485	0.236409	0.711288	1.04922	1
DSCC1	4	3	0.00433138	0.00217663	0.0116716	0.00451094	0.024495	0.0271565	0.127088	0.522599	0.813892	1
C2orf49	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
MLST8	3	2	0.0280746	0.0679584	0.0855476	0.134866	0.272088	0.502188	0.845949	0.923435	1.00051	1
COMMD7	9	4	0.00645802	0.00651912	0.0398522	0.174531	0.507684	0.680561	0.912167	0.9317	1.10027	1
APOB	4	4	0.384091	0.405162	0.390995	0.499722	0.560164	0.729857	0.847148	0.954126	1.03058	1
PPP5C	35	18	0.0137096	0.0261402	0.0378759	0.084609	0.309777	0.61104	0.926714	0.99459	1.03996	1
NAA15	37	18	0.0106039	0.0213394	0.029581	0.0644155	0.434672	0.663162	0.903431	0.999515	1.02437	1
AKAP1	2	2	0	0.0202422	0.0108958	0.059652	0.0673367	0.498281	0.300435	0.423309	0.440721	1
GTF3A	1	1	0	0.0147042	0.130602	0.000735375	0.0856656	0.197132	0.79445	1.14016	1.19156	1
LRRFIP1	9	7	0.612067	0.456562	0.430006	0.604646	0.714634	0.574892	0.844565	0.911375	1.07782	1
RBFOX2|RBFOX1	1	1	0	0	0	0.50562	0.284845	0.466553	0.901936	0.73594	0.990178	1
UBE3A	8	5	0.0112108	0.0236635	0.0163984	0.068616	0.3951	0.595542	0.908195	0.911215	1.00425	1
PSMB7	18	5	0.4639	0.413447	0.386264	0.479577	0.571787	0.644126	1.10765	1.05069	1.05598	1
CNN2	14	9	0.0310101	0.0424448	0.0403024	0.0627051	0.100033	0.169016	0.619923	0.9268	1.00478	1
AP1B1	8	5	0.00735457	0.0111835	0.0833685	0.251001	0.246301	0.301717	0.605334	0.840869	0.990916	1
LTV1	1	1	0.0704013	0.051478	0.164023	0.110055	0.134634	0.289294	1.24614	0.900571	1.10044	1
SDSL	11	5	0.488433	0.751714	0.811695	0.975957	0.893194	0.957381	0.994675	1.01462	1.05768	1
NCOA2	1	1	0	0	0.0152102	0.0144506	0.0472029	0.0708478	0.11679	0.485537	0.834783	1
SLC9A3R2	5	4	0.494583	0.596139	0.446544	0.686714	0.95566	1.08136	1.12826	0.952614	1.0448	1
TUBB3	3	1	0.0221971	0.0397074	0.17471	0.338891	0.606158	0.638143	0.91197	1.02118	1.02069	1
SQSTM1	1	1	0	0	0	0.0872405	0.137483	0.542727	1.16822	1.13926	1.38519	1
BCKDHA	3	2	0	0.00466703	0.0411093	0.0432261	0.201881	0.43981	0.6225	0.759616	1.0347	1
NUP54	6	4	0	0.000484373	0.000941601	0	0.0251051	0.133832	0.608803	1.02273	0.884406	1
CYFIP1	8	6	0.00721359	0.0119966	0.021034	0.0399614	0.146303	0.449252	0.826024	0.902356	0.954825	1
PRRC2A	13	9	0.413394	0.216144	0.295462	0.398184	0.527067	0.877009	1.4925	1.15609	1.11833	1
GSS	24	12	0.0421191	0.464848	0.640224	0.792222	0.812429	0.829233	0.883274	0.981083	1.04895	1
EZR	43	18	0.00537612	0.0121357	0.0210413	0.0224913	0.328895	0.88333	1.04546	1.06065	1.07758	1
SHC1	9	4	0	0.0319288	0.154928	0.413934	0.53463	0.7943	1.07824	1.12175	1.09834	1
PTPN6	5	3	0.00607683	0.0190781	0.0224738	0.0525183	0.0623737	0.102051	0.529654	0.990552	1.14976	1
TRMT6	7	4	0.0442883	0.0538291	0.205213	0.431329	0.630779	0.789262	0.975852	0.978869	1.02342	1
FAM107B	1	1	0.437929	0.344212	0.374458	0.548589	0.711317	0.757913	0.840067	0.996625	0.935021	1
CHTF8	1	1	0	0	0	0	0.100251	0.286104	0.430486	0.51333	0.824531	1
RPL23A	3	2	0.0485644	0.033351	0.125583	0.31579	0.794539	0.951747	2.53557	1.2275	1.18779	1
KEAP1	5	5	0.0162242	0.0478037	0.0985655	0.130792	0.219856	0.355462	0.618316	0.860936	1.04899	1
SEPT6	6	4	0.0217877	0.204156	0.334888	0.43591	0.615257	0.574448	0.861762	0.950413	0.985864	1
TRIM14	2	2	0.0111288	0.053831	0.0481438	0.0776333	0.142897	0.200035	0.339392	0.608581	0.853091	1
MORC3	4	3	0.00721695	0.0178503	0.0417692	0.0780631	0.0954833	0.108935	0.265037	0.681968	0.896694	1
SMARCAL1	2	2	0.00178217	0	0.0224942	0.0331584	0.05593	0.0767611	0.26379	0.568079	0.826725	1
ATP5C1	9	5	0.377571	0.89833	0.40697	0.294641	0.220447	0.262019	0.425264	0.764187	1.17883	1
ATP6V1E1	15	7	0.0156256	0.0365467	0.0514363	0.119332	0.541146	0.643756	0.918334	1.00281	0.960067	1
CDC27	5	3	0.0503465	0.0625535	0.079288	0.178725	0.368724	0.487529	0.922828	0.927868	0.872483	1
HK2	8	7	0.0118842	0.0320411	0.0371273	0.0404586	0.0461387	0.0933811	0.298963	0.786017	0.900031	1
MPI	1	1	0.0106166	0.0104128	0.00951383	0.068798	0.294207	0.462241	0.680233	0.959516	0.922044	1
RAP1GDS1	2	1	0	0.00814879	0.0049237	0.00616818	0.0216297	0.0559327	0.707065	1.06408	1.17649	1
POLB	2	2	0.0297004	0.0396746	0.0374067	0.0221339	0.036594	0.0633908	0.294128	0.865266	1.07926	1
GPI	68	21	0.0145314	0.028739	0.129588	0.442965	0.774874	0.89927	1.01738	1.02869	1.07835	1
NPM1	6	4	0.325162	0.423611	0.436738	0.543557	0.769333	0.842584	1.00636	1.07317	1.04212	1
PDS5A	11	9	0.00929922	0.0166069	0.0309722	0.0337859	0.0402854	0.0558139	0.109483	0.548459	0.844372	1
OXR1	2	1	0	0.0786778	0.161832	0.400744	0.762632	0.908706	1.2483	1.24073	1.20026	1
RTN4IP1	3	2	0.0183822	0.0345345	0.0570853	0.0851873	0.0994925	0.138988	0.441194	0.729991	1.16482	1
VCL	197	55	0.0810621	0.462435	0.70075	0.691953	0.873455	0.858103	1.05538	1.02249	1.08258	1
CTDP1	3	3	0.00897185	0.0049348	0.0215116	0.0772267	0.123428	0.106908	0.461008	0.855798	1.0317	1
METTL8	2	2	0.0348682	0.0590202	0.0588054	0.0531272	0.0677777	0.123476	0.243987	0.808984	1.05626	1
DHFR	9	6	0.00942984	0.0172314	0.0136019	0.00671352	0.0359262	0.0702838	0.161908	0.547286	0.923485	1
CCDC91	11	9	0.0536963	0.0496035	0.0496005	0.0865555	0.171645	0.668031	0.878831	0.949547	1.00114	1
HYOU1	29	16	0.0296206	0.0422291	0.0503709	0.0679491	0.106249	0.177053	0.512106	0.794754	0.922319	1
CEP104	1	1	0	0	0	0	0	0	0.263571	0.53935	0.736045	1
UBA5	4	3	0.012294	0.00912254	0.0520392	0.226033	0.6131	0.774374	0.972903	1.02847	1.1885	1
NAA50	14	5	0.0151617	0.0286186	0.0432573	0.206561	0.575956	0.736898	1.0852	1.03635	1.00324	1
ARHGAP17	8	6	0.00833521	0.0162551	0.038182	0.0427449	0.0670718	0.0899557	0.459104	0.840489	0.971174	1
GPN3	7	5	0.369644	0.540085	0.475285	0.609905	0.630885	0.744074	0.855984	0.79868	0.932333	1
NTAN1	1	1	0.022316	0.0410612	0.112606	0.222754	0.137306	0.496433	0.704386	0.910734	1.17562	1
PRDX1	47	12	0.0245528	0.0301732	0.0605246	0.242322	0.56309	0.74874	0.935401	1.01945	1.00868	1
RPP38	3	2	0.00841379	0.00379518	0.0816724	0.0762671	0.238922	0.34603	1.17077	0.972785	1.08306	1
NSRP1	3	2	0.136757	0.132403	0.120658	0.25635	0.323966	0.431259	0.933636	0.88871	0.979833	1
DENND4A	4	4	0.0032308	0.016917	0.036593	0.0578716	0.0963897	0.19185	0.435042	0.731303	0.880536	1
MYH14	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
SERPINB1	24	8	0.0175947	0.0315913	0.0394635	0.0705682	0.604529	0.964016	1.05389	1.06118	1.06432	1
GTF2A1	1	1	0.112122	0.282424	0.237876	0.347848	0.632768	0.653547	0.685873	0.858587	0.888201	1
KPNA1	5	3	0.0144372	0.00837505	0.016522	0.0161534	0.0456012	0.133528	0.441159	0.699454	0.965807	1
POU2F2|KPNA2	4	1	0	0.00257354	0.0258767	0.0535521	0.068654	0.118809	0.160848	0.49875	0.99111	1
BLOC1S3	6	3	0.0823765	0.153652	0.235417	0.436167	0.605643	0.75016	0.995077	0.907855	0.99248	1
NCBP2	5	5	0.00593869	0.0682253	0.0636545	0.154803	0.351525	0.475087	0.923966	0.96862	0.965141	1
MAN2C1	4	3	0.0113718	0.0597138	0.097015	0.256819	0.402983	0.577549	0.878295	1.21166	1.08791	1
SMC4	43	29	0.00735508	0.0109116	0.0233051	0.0353888	0.0468097	0.0844554	0.7416	0.91982	0.992768	1
NAPA	8	6	0.00375248	0.0130561	0.0634741	0.140259	0.49426	0.709239	0.915093	0.808667	1.04619	1
ADPRH	1	1	0	0.0342591	0.0151818	0.180357	0.665104	0.978192	1.0779	1.12948	1.2586	1
PCNP	14	6	0.426866	0.459104	0.458802	0.634871	0.636687	0.704523	0.999148	0.876857	1.00003	1
ECI1	26	4	1.04311	0.929124	0.775891	0.998375	1.01768	1.0049	0.975775	0.972021	1.07441	1
CAMK2G	3	1	0.0732935	0.0438529	0.0262299	0.00741824	0.0383554	0.145152	0.444777	0.731998	1.07691	1
FNBP1L	1	1	0.119857	0.0453521	0.115025	0.200946	0.228354	0.518794	0.858349	0.900545	1.21437	1
BMS1	2	2	0.033826	0.0486289	0.0170442	0.143073	0.304565	0.342269	1.73634	1.58878	1.04646	1
HADH	11	6	0.0173922	0.0390024	0.0403913	0.102386	1.03374	1.22486	1.23003	1.17099	1.427	1
TTC38	9	8	0.039269	0.0986028	0.494643	0.919213	0.97347	0.95986	1.04654	1.08579	1.12795	1
DGCR14	6	3	0.136298	0.11456	0.0986584	0.13545	0.175965	0.200187	0.375216	0.664453	0.913504	1
HARS	28	15	0.0186046	0.0235501	0.0828194	0.32852	0.717122	0.789635	0.978712	1.00027	1.02946	1
NUMB	5	3	0.00221084	0.0234491	0.0509029	0.0804578	0.190643	0.568731	0.974422	1.02902	1.01296	1
RBM25	1	1	0.00236669	0.0105393	0.0711251	0.131335	0.0677442	0.289353	0.523455	0.691826	0.774357	1
RAB14	22	11	0.0193235	0.0588715	0.146415	0.457779	0.691806	0.790515	0.914372	0.948878	1.02769	1
RPS6KA1	7	4	0.00228728	0.00891657	0.0174227	0.0136485	0.0702164	0.265671	0.797524	0.969778	1.04725	1
PCGF5	1	1	0	0	0.0603798	0	0	0.0533085	0.303803	0.555596	0.870839	1
PDLIM7	8	5	0.0132038	0.0336715	0.0374867	0.0588832	0.123189	0.263296	0.580883	0.785246	0.91577	1
ACSS2	15	8	0.023319	0.0369032	0.0566383	0.0746105	0.192233	0.5772	0.864939	0.965285	1.09829	1
ACAD10	4	4	0.0360026	0.0579932	0.0816373	0.122934	0.148709	0.367816	0.656854	0.733259	0.960697	1
UBE2T	2	2	0.00601267	0.0461348	0.0639425	0.167238	0.285894	0.40333	0.907985	0.838972	1.25177	1
WBP11	7	6	0.248021	0.187287	0.19789	0.385491	0.718996	0.805759	1.53806	1.09841	1.07324	1
GSDMD	1	1	0	0	0.193236	0.156866	0.231454	0.275304	0.464425	0.516159	0.977971	1
MECR	7	5	0.0829313	0.0368738	0.112571	0.363924	0.900114	0.978212	1.02204	1.0292	1.1616	1
SNX16	1	1	0.0255776	0.0940261	0.0761419	0.144574	0.299298	0.505592	0.811263	0.899002	1.11871	1
ATP6V0D1	1	1	0.010609	0.0477546	0.0549798	0.19372	0.134089	0.192813	0.290104	0.693137	0.965914	1
IDUA	2	2	0.0327606	0.121918	0.267812	0.392701	0.555589	0.71264	0.782517	0.941426	1.16416	1
YDJC	3	3	0	0.00529279	0.0609302	0.123765	0.377663	0.51172	0.746101	0.959197	1.0627	1
FGGY	1	1	0	0.278063	0.715072	1.2658	1.41712	1.14776	1.82662	1.87414	1.46328	1
RNPEP	31	11	0.0125773	0.0272547	0.0516802	0.0663709	0.112877	0.279058	0.776805	0.964544	1.01921	1
WNK1	8	6	0.0130293	0.0287835	0.051833	0.0741125	0.246588	0.51211	0.899929	1.03295	1.02848	1
ACAT2	11	5	0.00733023	0.487289	0.60991	0.746219	0.850512	0.83192	1.02197	1.01628	1.11889	1
NME6	2	1	0	0.395286	0.490855	0.424192	0.575388	0.80496	0.737097	0.6175	1.20459	1
TTK	2	2	0	0.00524866	0	0.00228491	0.00912869	0.00180132	0.0720493	0.333208	0.755145	1
TPM1	2	1	0.932489	0.852461	0.664558	0.956126	1.95476	1.22951	0.849612	1.03868	0.951438	1
TRAPPC11	8	6	0.00924957	0.0219423	0.0474135	0.073655	0.100614	0.15307	0.732888	0.922998	0.980822	1
EXOSC3	8	4	0.0415104	0.0378791	0.0849556	0.109772	0.449498	1.76474	3.17597	2.27948	1.29128	1
EXOSC5	1	1	0	0.0716473	0.297573	0.626642	0.853044	0.94509	0.881257	0.753318	0.924257	1
KIF13B	3	3	0	0.0148241	0.0247615	0.0523856	0.0780239	0.0693287	0.37579	0.784236	1.04133	1
EDEM3	2	1	0	0.0950864	0.150988	0.298996	0.240075	0.330735	0.801514	0.854222	1.09821	1
FAM129A	16	10	0.0108695	0.0199532	0.0276672	0.0347385	0.052295	0.115104	0.647747	0.878601	1.0065	1
RABEP1	8	6	0.0253174	0.0284809	0.0559204	0.0931349	0.153941	0.492724	0.868541	1.00044	0.84977	1
HELLS	1	1	0	0	0.0334705	0.0379879	0.0821954	0.118728	0.152817	0.698733	0.83466	1
RSL1D1	4	3	0.0218893	0.0392057	0.159454	0.26112	0.417685	0.571427	2.33967	1.17177	1.29648	1
PNKP	4	3	0.0225955	0.0256112	0.0374693	0.0563837	0.104351	0.179532	0.747271	0.900179	0.919669	1
NMNAT3	1	1	0.0886149	0.0308696	0.104946	0.203195	0.183064	0.724176	0.933551	1.0656	1.23936	1
SNRNP70	6	4	0.0452183	0.0181693	0.0313412	0.0445831	0.20439	0.361192	0.702251	0.886426	0.980351	1
PGP	15	7	0.0558583	0.381733	0.606058	0.780762	0.81789	0.864471	0.962182	0.941294	0.994242	1
CXorf38	4	2	0.0123365	0.0167788	0.086044	0.162124	0.260354	0.645572	0.958962	0.989459	1.06617	1
ERCC2	4	4	0.0289478	0.0502486	0.0491426	0.0753072	0.187121	0.370962	0.695284	0.864544	1.02009	1
PASK	3	2	0	0.0242229	0.0138604	0.113828	0.245873	0.471444	0.792609	0.783876	1.00626	1
LIMD1	4	3	0.020056	0.00887389	0.0580747	0.205859	0.253665	0.420412	0.706483	0.870553	1.02294	1
KIF3C	1	1	0.0172142	0.0552144	0.477545	1.07346	0.662853	0.666052	0.771751	0.817599	1.20467	1
TNPO2	7	6	0.00299909	0.0065738	0.0244042	0.0264092	0.0311664	0.0781215	0.446858	0.893414	0.954107	1
TANGO2	3	3	0	0.0555758	0.0713598	0.262733	0.650157	0.840961	0.920345	0.948129	0.942835	1
ZBTB21	2	1	0	0.0336382	0.0841968	0.0991252	0.185903	0.347108	0.5896	0.842718	0.984834	1
ANKRD50	2	2	0	0	0.0510829	0.0375855	0.0860177	0.127566	0.310886	0.703487	1.01888	1
ZMIZ1	9	6	0.0683955	0.0716363	0.127287	0.309814	0.561774	0.728757	0.914763	0.927052	1.02793	1
hCG_2039718	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
SBF1	2	2	0.00354369	0.110201	0.139724	0.147882	0.24053	0.342704	0.702126	0.790509	0.987095	1
POLR2I	1	1	0.456572	0.532332	0.513773	0.635925	0.842573	0.766859	0.767101	0.789442	0.917883	1
PLEKHA2	2	2	0.00464883	0.00865912	0.0160453	0.0210105	0.0177101	0.0410827	0.088225	0.312997	0.755205	1
CHD5	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
USP7	28	15	0.0193877	0.0289234	0.0373236	0.0510879	0.0654547	0.081755	0.454327	0.86957	0.995133	1
USP9X	28	24	0.0175393	0.0247965	0.0407052	0.0619561	0.10061	0.255875	0.714359	0.841703	0.921462	1
C2orf44	3	3	0.0249675	0.037463	0.0554868	0.0950935	0.131286	0.18015	0.391282	0.634106	0.802673	1
POLR3GL	1	1	0.00697497	0	0.0684612	0.0357273	0.132923	0.151754	0.796699	0.873618	1.00012	1
